3629,3.4375e+07,0,-0.06,0,14.2,0,90.42,0.01,0.01
3646,3.4395e+07,0,-0.07,0,14.2,0,90.46,0.01,0.01
3673,3.4415e+07,0,-0.07,0,14.2,0,90.5,0.01,0.01
3692,3.4435e+07,0,-0.07,0,14.2,0,90.54,0.01,0.01
3709,3.4455e+07,0,-0.07,0,14.19,0,90.58,0.01,0.01
3726,3.4475e+07,0,-0.07,0,14.19,0,90.63,0.01,0.01
3743,3.4495e+07,0,-0.08,0,14.19,0,90.68,0.01,0.01
3770,3.4515e+07,0,-0.08,0,14.19,0,90.73,0.01,0.01
3787,3.4535e+07,0,-0.08,0,14.19,0,90.79,0.01,0.01
3804,3.4555e+07,0,-0.08,0,14.19,0,90.84,0.01,0.01
3821,3.4575e+07,0,-0.08,0,14.19,0,90.9,0.01,0.01
3838,3.4595e+07,0,-0.08,0,14.19,0,90.96,0.01,0.01
3865,3.4615e+07,0,-0.08,0,14.18,0,91.03,0.01,0.01
3884,3.4635e+07,0,-0.09,0,14.18,0,91.09,0.01,0.01
3901,3.4655e+07,0,-0.09,0,14.18,0,91.16,0.01,0.01
3918,3.4675e+07,0,-0.09,0,14.18,0,91.23,0.01,0.01
3935,3.4695e+07,0,-0.09,0,14.18,0,91.3,0.01,0.01
3962,3.4715e+07,0,-0.09,0,14.18,0,91.38,0.01,0.01
3979,3.4735e+07,0,-0.09,0,14.18,0,91.45,0.01,0.01
3996,3.4755e+07,0,-0.09,0,14.18,0,91.53,0.01,0.01
4013,3.4775e+07,0,-0.09,0,14.18,0,91.61,0.01,0.01
4030,3.4795e+07,0,-0.1,0,14.18,0,91.7,0.01,0.01
4057,3.4815e+07,0,-0.1,0,14.17,0,91.78,0.01,0.01
4076,3.4835e+07,0,-0.1,0,14.17,0,91.87,0.01,0.01
4093,3.4855e+07,0,-0.1,0,14.17,0,91.96,0.01,0.01
4110,3.4875e+07,0,-0.1,0,14.17,0,92.05,0.01,0.01
4127,3.4895e+07,0,-0.1,0,14.17,0,92.15,0.01,0.01
4154,3.4915e+07,0,-0.1,0,14.17,0,92.25,0.01,0.01
4171,3.4935e+07,0,-0.1,0,14.17,0,92.34,0.01,0.01
4188,3.4955e+07,0,-0.1,0,14.17,0,92.45,0.01,0.01
4205,3.4975e+07,0,-0.1,0,14.17,0,92.55,0.01,0.01
4222,3.4995e+07,0,-0.1,0,14.17,0,92.66,0.01,0.01
4252,3.5015e+07,0,-0.1,0,14.17,0,92.76,0.01,0.01
4271,3.5035e+07,0,-0.1,0,14.17,0,92.87,0.01,0.01
4288,3.5055e+07,0,-0.11,0,14.16,0,92.98,0.01,0.01
4305,3.5075e+07,0,-0.11,0,14.16,0,93.1,0.01,0.01
4322,3.5095e+07,0,-0.11,0,14.16,0,93.21,0.01,0.01
4349,3.5115e+07,0,-0.11,0,14.16,0,93.33,0.01,0.01
4366,3.5135e+07,0,-0.11,0,14.16,0,93.45,0.01,0.01
4383,3.5155e+07,0,-0.11,0,14.16,0,93.57,0.01,0.01
4400,3.5175e+07,0,-0.11,0,14.16,0,93.69,0.01,0.01
4417,3.5195e+07,0,-0.11,0,14.16,0,93.81,0.01,0.01
4444,3.5215e+07,0,-0.11,0,14.16,0,93.93,0.01,0.01
4463,3.5235e+07,0,-0.11,0,14.16,0,94.05,0.01,0.01
4480,3.5255e+07,0,-0.11,0,14.16,0,94.18,0.01,0.01
4497,3.5275e+07,0,-0.11,0,14.16,0,94.3,0.01,0.01
4514,3.5295e+07,0,-0.11,0,14.16,0,94.43,0.01,0.01
4541,3.5315e+07,0,-0.11,0,14.16,0,94.55,0.01,0.01
4558,3.5335e+07,0,-0.11,0,14.16,0,94.68,0.01,0.01
4575,3.5355e+07,0,-0.11,0,14.16,0,94.8,0.01,0.01
4592,3.5375e+07,0,-0.11,0,14.16,0,94.92,0.01,0.01
4609,3.5395e+07,0,-0.12,0,14.16,0,95.04,0.01,0.01
4636,3.5415e+07,0,-0.12,0,14.16,0,95.16,0.01,0.01
4655,3.5435e+07,0,-0.14,0,14.17,0,95.28,0.01,0.01
4672,3.5455e+07,0,-0.16,0,14.17,0,95.4,0.01,0.01
4689,3.5475e+07,0,-0.19,0,14.18,0,95.51,0.01,0.01
4706,3.5495e+07,0,-0.22,0,14.2,0,95.62,0.01,0.01
4733,3.5515e+07,0,-0.27,0,14.21,0,95.72,0.01,0.01
4750,3.5535e+07,0,-0.33,0,14.22,0,95.81,0.01,0.01
4767,3.5555e+07,0,-0.41,0,14.23,0,95.91,0.01,0.01
4784,3.5575e+07,0,-0.49,0,14.22,0,95.99,0.01,0.01
4801,3.5595e+07,0,-0.59,0,14.21,0,96.06,0.01,0.01
4828,3.5615e+07,0,-0.71,0,14.19,0,96.13,0.01,0.01
4847,3.5635e+07,0,-0.83,0,14.16,0,96.2,0.01,0.01
4864,3.5655e+07,0,-0.97,0,14.11,0,96.25,0.01,0.01
4881,3.5675e+07,0,-1.11,0,14.05,0,96.3,0.01,0.01
4898,3.5695e+07,0,-1.26,0,13.99,0,96.34,0.01,0.02
4925,3.5715e+07,0,-1.41,0,13.91,0,96.38,0.01,0.02
4942,3.5735e+07,0,-1.57,0,13.82,0,96.4,0.01,0.02
4959,3.5755e+07,0,-1.73,0,13.72,0,96.42,0.01,0.02
4976,3.5775e+07,0,-1.89,0,13.61,0,96.43,0.01,0.02
4993,3.5795e+07,0,-2.05,0,13.49,0,96.44,0.01,0.02
5020,3.5815e+07,0,-2.2,0,13.35,0,96.44,0.01,0.02
5039,3.5835e+07,0,-2.36,0,13.21,0,96.43,0.01,0.02
5056,3.5855e+07,0,-2.51,0,13.05,0,96.41,0.01,0.02
5073,3.5875e+07,0,-2.66,0,12.88,0,96.39,0.01,0.03
5090,3.5895e+07,0,-2.8,0,12.69,0,96.37,0.01,0.03
5117,3.5915e+07,0,-2.94,0,12.5,0,96.34,0.01,0.03
5134,3.5935e+07,0,-3.07,0.23,12.29,0,96.3,0.01,0.03
5151,3.5955e+07,0,-3.2,0.23,12.07,0,96.26,0.01,0.03
5168,3.5975e+07,0,-3.32,0.23,11.84,0,96.22,0.01,0.03
5185,3.5995e+07,0,-3.44,0.23,11.59,0,96.17,0.01,0.04
5215,3.6015e+07,0,-3.55,0.23,11.34,0,96.11,0.01,0.03
5234,3.6035e+07,0,-3.66,0.93,11.07,0,96.06,0.01,0.03
5251,3.6055e+07,0,-3.76,0.93,10.8,0,95.99,0.01,0.03
5268,3.6075e+07,0,-3.86,0.93,10.53,0,95.93,0.01,0.04
5285,3.6095e+07,0,-3.95,0.93,10.25,0,95.86,0.01,0.04
5312,3.6115e+07,0,-4.04,0.93,9.96,0,95.79,0.01,0.04
5329,3.6135e+07,0,-4.12,1.56,9.68,0,95.72,0.01,0.04
5346,3.6155e+07,0,-4.2,1.56,9.4,0,95.64,0.01,0.04
5363,3.6175e+07,0,-4.27,1.56,9.12,0,95.56,0.01,0.04
5380,3.6195e+07,0,-4.34,1.56,8.84,0,95.48,0.01,0.04
5407,3.6215e+07,0,-4.4,1.56,8.57,0,95.39,0.01,0.04
5426,3.6235e+07,0,-4.46,2.24,8.3,0,95.31,0.01,0.04
5443,3.6255e+07,0,-4.51,2.24,8.04,0,95.22,0.01,0.04
5460,3.6275e+07,0,-4.56,2.24,7.78,0,95.13,0.01,0.04
5477,3.6295e+07,0,-4.61,2.24,7.53,0,95.03,0.01,0.04
5504,3.6315e+07,0,-4.65,2.24,7.29,0,94.94,0.01,0.04
5521,3.6335e+07,0,-4.69,2.93,7.06,0,94.84,0.01,0.03
5538,3.6355e+07,0,-4.72,2.93,6.85,0,94.75,0.01,0.03
5555,3.6375e+07,0,-4.75,2.93,6.64,0,94.65,0.01,0.03
5572,3.6395e+07,0,-4.78,2.93,6.44,0,94.55,0.01,0.04
5599,3.6415e+07,0,-4.8,2.93,6.24,0,94.45,0.01,0.03
5618,3.6435e+07,0,-4.82,3.67,6.07,0,94.35,0.01,0.03
5635,3.6455e+07,0,-4.84,3.67,5.9,0,94.24,0.01,0.03
5652,3.6475e+07,0,-4.85,3.67,5.74,0,94.14,0.01,0.03
5669,3.6495e+07,0,-4.86,3.67,5.59,0,94.04,0.01,0.03
5696,3.6515e+07,0,-4.87,3.67,5.45,0,93.93,0.01,0.02
5713,3.6535e+07,0,-4.87,4.27,5.33,0,93.83,0.01,0.02
5730,3.6555e+07,0,-4.88,4.27,5.22,0,93.73,0.01,0.02
5747,3.6575e+07,0,-4.87,4.27,5.11,0,93.63,0.01,0.02
5764,3.6595e+07,0,-4.87,4.27,5.02,0,93.53,0.01,0.02
5791,3.6615e+07,0,-4.86,4.27,4.93,0,93.43,0.01,0.01
5810,3.6635e+07,0,-4.85,4.84,4.86,0,93.33,0.01,0.01
5827,3.6655e+07,0,-4.83,4.84,4.8,0,93.24,0.01,0.01
5844,3.6675e+07,0,-4.81,4.84,4.74,0,93.15,0.01,0.01
5861,3.6695e+07,0,-4.79,4.84,4.7,0,93.06,0.01,0.01
5888,3.6715e+07,0,-4.77,4.84,4.66,0,92.97,0.01,0.01
5905,3.6735e+07,0,-4.75,5.47,4.63,0,92.88,0.01,0
5922,3.6755e+07,0,-4.72,5.47,4.62,0,92.79,0.01,0
5939,3.6775e+07,0,-4.69,5.47,4.6,0,92.71,0.01,0
5956,3.6795e+07,0,-4.66,5.47,4.6,0,92.63,0.01,0
5983,3.6815e+07,0,-4.63,5.47,4.6,0,92.55,0.01,0
6002,3.6835e+07,0,-4.6,6.1,4.62,0,92.47,0.01,0
6019,3.6855e+07,0,-4.57,6.1,4.64,0,92.39,0.01,0
6036,3.6875e+07,0,-4.54,6.1,4.67,0,92.32,0.01,0
6053,3.6895e+07,0,-4.51,6.1,4.7,0,92.25,0.01,0
6080,3.6915e+07,0,-4.47,6.1,4.74,0,92.18,0.01,0
6097,3.6935e+07,0,-4.43,6.63,4.78,0,92.11,0.01,0
6114,3.6955e+07,0,-4.4,6.63,4.83,0,92.04,0.01,0
6131,3.6975e+07,0,-4.36,6.63,4.89,0,91.98,0.01,0
6148,3.6995e+07,0,-4.32,6.63,4.95,0,91.92,0.01,0
6178,3.7015e+07,0,-4.28,6.63,5.01,0,91.86,0.01,0
6197,3.7035e+07,0,-4.24,7.17,5.08,0,91.8,0.01,0
6214,3.7055e+07,0,-4.2,7.17,5.15,0,91.75,0.01,0
6231,3.7075e+07,0,-4.16,7.17,5.22,0,91.7,0.01,0
6248,3.7095e+07,0,-4.12,7.17,5.3,0,91.65,0.01,0
6275,3.7115e+07,0,-4.07,7.17,5.38,0,91.61,0.01,0
6292,3.7135e+07,0,-4.03,7.74,5.46,0,91.56,0.01,0
6309,3.7155e+07,0,-3.99,7.74,5.55,0,91.52,0.01,0
6326,3.7175e+07,0,-3.95,7.74,5.63,0,91.48,0.01,0
6343,3.7195e+07,0,-3.9,7.74,5.72,0,91.44,0.01,0.01
6370,3.7215e+07,0,-3.86,7.74,5.81,0,91.4,0.01,0
6389,3.7235e+07,0,-3.82,8.24,5.9,0,91.36,0.01,0
6406,3.7255e+07,0,-3.78,8.24,6,0,91.33,0.01,0
6423,3.7275e+07,0,-3.73,8.24,6.09,0,91.29,0.01,0
6440,3.7295e+07,0,-3.69,8.24,6.19,0,91.26,0.01,0.01
6468,3.7315e+07,0,-3.65,8.24,6.28,0,91.22,0.01,0
6485,3.7335e+07,-1.06,-3.62,8.71,6.38,0,91.19,0.01,0
6502,3.7355e+07,-1.06,-3.59,8.71,6.48,0,91.16,0.01,0
6519,3.7375e+07,-1.06,-3.57,8.71,6.58,0,91.13,0.01,0
6536,3.7395e+07,-1.06,-3.55,8.71,6.68,0,91.1,0.01,0.01
6563,3.7415e+07,-1.06,-3.54,8.71,6.78,0,91.07,0.01,0
6582,3.7435e+07,-0.93,-3.54,9.1,6.88,0,91.04,0.01,0
6599,3.7455e+07,-0.93,-3.53,9.1,6.98,0,91.01,0.01,0
6616,3.7475e+07,-0.93,-3.53,9.1,7.08,0,90.99,0.01,0
6633,3.7495e+07,-0.93,-3.53,9.1,7.18,0,90.96,0.01,0
6660,3.7515e+07,-0.93,-3.52,9.1,7.28,0,90.93,0.01,0
6677,3.7535e+07,-0.81,-3.52,9.46,7.38,0,90.9,0.01,0
6694,3.7555e+07,-0.81,-3.52,9.46,7.47,0,90.87,0.01,0
6711,3.7575e+07,-0.81,-3.51,9.46,7.57,0,90.84,0.01,0
6728,3.7595e+07,-0.81,-3.51,9.46,7.67,0,90.81,0.01,0
6755,3.7615e+07,-0.81,-3.5,9.46,7.76,0,90.78,0.01,0
6774,3.7635e+07,-0.68,-3.49,9.83,7.86,0,90.75,0.01,0
6791,3.7655e+07,-0.68,-3.48,9.83,7.95,0,90.72,0.01,0
6808,3.7675e+07,-0.68,-3.47,9.83,8.04,0,90.69,0.01,0
6825,3.7695e+07,-0.68,-3.46,9.83,8.14,0,90.66,0.01,0
6852,3.7715e+07,-0.68,-3.45,9.83,8.23,0,90.62,0.01,0
6869,3.7735e+07,-0.54,-3.43,10.23,8.32,0,90.59,0.01,0
6886,3.7755e+07,-0.54,-3.41,10.23,8.41,0,90.56,0.01,0
6903,3.7775e+07,-0.54,-3.4,10.23,8.5,0,90.52,0.01,0
6920,3.7795e+07,-0.54,-3.38,10.23,8.59,0,90.49,0.01,0
6947,3.7815e+07,-0.54,-3.35,10.23,8.68,0,90.46,0.01,0
6966,3.7835e+07,-0.37,-3.33,10.64,8.76,0,90.43,0.01,0
6983,3.7855e+07,-0.37,-3.3,10.64,8.85,0,90.4,0.01,0
7000,3.7875e+07,-0.37,-3.27,10.64,8.94,0,90.37,0.01,0
7017,3.7895e+07,-0.37,-3.24,10.64,9.03,0,90.34,0.01,0
7044,3.7915e+07,-0.37,-3.21,10.64,9.11,0,90.31,0.01,0
7061,3.7935e+07,-0.22,-3.18,11.14,9.2,0,90.28,0.01,0
7078,3.7955e+07,-0.22,-3.15,11.14,9.29,0,90.25,0.01,0
7095,3.7975e+07,-0.22,-3.11,11.14,9.38,0,90.22,0.01,0
7112,3.7995e+07,-0.22,-3.08,11.14,9.47,0,90.19,0.01,0
7142,3.8015e+07,-0.22,-3.04,11.14,9.55,0,90.16,0.01,0
7161,3.8035e+07,-0.07,-3.01,11.65,9.64,0,90.13,0.01,0
7178,3.8055e+07,-0.07,-2.97,11.65,9.73,0,90.1,0.01,0
7195,3.8075e+07,-0.07,-2.94,11.65,9.82,0,90.07,0.01,0
7212,3.8095e+07,-0.07,-2.9,11.65,9.91,0,90.05,0.01,0
7239,3.8115e+07,-0.07,-2.86,11.65,9.99,0,90.02,0.01,0
7256,3.8135e+07,0.07,-2.82,12.16,10.09,0,89.99,0.01,0
7273,3.8155e+07,0.07,-2.78,12.16,10.18,0,89.96,0.01,0
7290,3.8175e+07,0.07,-2.74,12.16,10.27,0,89.94,0.01,0
7307,3.8195e+07,0.07,-2.7,12.16,10.36,0,89.91,0.01,0
7334,3.8215e+07,0.07,-2.66,12.16,10.45,0,89.89,0.01,0
7353,3.8235e+07,0.22,-2.62,12.52,10.55,0,89.86,0.01,0
7370,3.8255e+07,0.22,-2.58,12.52,10.64,0,89.84,0.01,0
7387,3.8275e+07,0.22,-2.54,12.52,10.73,0,89.81,0.01,0
7404,3.8295e+07,0.22,-2.5,12.52,10.83,0,89.79,0.01,0
7431,3.8315e+07,0.22,-2.45,12.52,10.92,0,89.77,0.01,0
7448,3.8335e+07,0.36,-2.41,12.87,11.01,0,89.75,0.01,0
7465,3.8355e+07,0.36,-2.36,12.87,11.1,0,89.73,0.01,0
7482,3.8375e+07,0.36,-2.32,12.87,11.2,0,89.71,0.01,0
7499,3.8395e+07,0.36,-2.27,12.87,11.29,0,89.69,0.01,0
7526,3.8415e+07,0.36,-2.23,12.87,11.38,0,89.67,0.01,0
7545,3.8435e+07,0.47,-2.19,13.22,11.47,0,89.65,0.01,0
7562,3.8455e+07,0.47,-2.14,13.22,11.56,0,89.63,0.01,0
7579,3.8475e+07,0.47,-2.1,13.22,11.65,0,89.62,0.01,0
7596,3.8495e+07,0.47,-2.05,13.22,11.74,0,89.6,0.01,0
7623,3.8515e+07,0.47,-2.01,13.22,11.82,0,89.59,0.01,0
7640,3.8535e+07,0.57,-1.96,13.62,11.91,0,89.57,0.01,0
7657,3.8555e+07,0.57,-1.92,13.62,12,0,89.56,0.01,0
7674,3.8575e+07,0.57,-1.87,13.62,12.09,0,89.55,0.01,0
7691,3.8595e+07,0.57,-1.83,13.62,12.18,0,89.53,0.01,0
7718,3.8615e+07,0.57,-1.79,13.62,12.26,0,89.52,0.01,0
7737,3.8635e+07,0.66,-1.75,14.03,12.35,0,89.51,0,0
7754,3.8655e+07,0.66,-1.71,14.03,12.43,0,89.5,0,0
7771,3.8675e+07,0.66,-1.66,14.03,12.52,0,89.49,0,0
7788,3.8695e+07,0.66,-1.62,14.03,12.61,0,89.48,0,0
7815,3.8715e+07,0.66,-1.58,14.03,12.69,0,89.47,0,0
7832,3.8735e+07,0.72,-1.54,14.44,12.77,0,89.46,0,0
7849,3.8755e+07,0.72,-1.5,14.44,12.86,0,89.45,0,0
7866,3.8775e+07,0.72,-1.47,14.44,12.95,0,89.44,0,0
7883,3.8795e+07,0.72,-1.43,14.44,13.03,0,89.44,0,0
7910,3.8815e+07,0.72,-1.39,14.44,13.11,0,89.43,0,0
7929,3.8835e+07,0.77,-1.36,14.74,13.2,0,89.42,0,0
7946,3.8855e+07,0.77,-1.32,14.74,13.29,0,89.42,0,0
7963,3.8875e+07,0.77,-1.28,14.74,13.37,0,89.41,0,0
7980,3.8895e+07,0.77,-1.25,14.74,13.46,0,89.41,0,0
8007,3.8915e+07,0.77,-1.22,14.74,13.54,0,89.4,0,0
8024,3.8935e+07,0.81,-1.18,14.93,13.62,0,89.4,0,0
8041,3.8955e+07,0.81,-1.15,14.93,13.7,0,89.39,0,0
8058,3.8975e+07,0.81,-1.12,14.93,13.79,0,89.39,0,0
8075,3.8995e+07,0.81,-1.08,14.93,13.87,0,89.38,0,0
8105,3.9015e+07,0.8,-1.05,14.93,13.94,0,89.38,0,0
8124,3.9035e+07,0.84,-1.02,15.04,14.02,0,89.38,0,0
8141,3.9055e+07,0.84,-0.99,15.04,14.1,0,89.37,0,0
8158,3.9075e+07,0.84,-0.96,15.04,14.17,0,89.37,0,0
8175,3.9095e+07,0.84,-0.94,15.04,14.25,0,89.37,0,0
8202,3.9115e+07,0.84,-0.91,15.04,14.32,0,89.37,0,0
8219,3.9135e+07,0.86,-0.88,15.11,14.39,0,89.37,0,0
8236,3.9155e+07,0.86,-0.85,15.11,14.46,0,89.37,0,0
8253,3.9175e+07,0.86,-0.83,15.11,14.53,0,89.37,0,0
8270,3.9195e+07,0.86,-0.8,15.11,14.59,0,89.37,0,0
8297,3.9215e+07,0.86,-0.77,15.11,14.65,0,89.37,0,0
